,X,Y
0,0.0,276.3844386297182
1,1.0,276.2035311402725
2,2.0,276.0349375598356
3,3.0,275.87178629561237
4,4.0,275.7083508608245
5,5.0,275.5399366650142
6,6.0,275.3627749172363
7,7.0,275.1739233914177
8,8.0,274.97117380350943
9,9.0,274.75296555088823
10,10.0,274.51830556574095
11,11.0,274.2666940358702
12,12.0,273.99805574846874
13,13.0,273.712676814891
14,14.0,273.41114653729005
15,15.0,273.0943041811563
16,16.0,272.7631904212704
17,17.0,272.4190032323486
18,18.0,272.0630579996862
19,19.0,271.69675162938046
20,20.0,271.32153044221235
21,21.0,270.93886163997234
22,22.0,270.55020813790566
23,23.0,270.15700656201227
24,24.0,269.7606482151476
25,25.0,269.36246282121186
26,26.0,268.9637048621778
27,27.0,268.5655423282673
28,28.0,268.16904770723283
29,29.0,267.77519104441785
30,30.0,267.3848349110431
31,31.0,266.9987311239789
32,32.0,266.6175190661123
33,33.0,266.241725462272
34,34.0,265.8717654715449
35,35.0,265.5079449626715
36,36.0,265.1504638450446
37,37.0,264.7994203336487
38,38.0,264.4548160320425
39,39.0,264.11656172320943
40,40.0,263.7844837637618
41,41.0,263.4583309825804
42,42.0,263.1377819904893
43,43.0,262.8224528130044
44,44.0,262.51190476354043
45,45.0,262.20565247971143
46,46.0,261.90317205050775
47,47.0,261.6039091671701
48,48.0,261.30728723550595
49,49.0,261.01271539219726
50,50.0,260.7195963723315
51,51.0,260.42733417993816
52,52.0,260.1353415177348
53,53.0,259.843046936574
54,54.0,259.54990166922687
55,55.0,259.2553861171489
56,56.0,258.9590159627343
57,57.0,258.6603478832869
58,58.0,258.35898484650477
59,59.0,258.05458097070135
60,60.0,257.7468459362639
61,61.0,257.4355489379717
62,62.0,257.12052217077826
63,63.0,256.8016638444872
64,64.0,256.4789407254308
65,65.0,256.1523902057891
66,66.0,255.8221219035727
67,67.0,255.4883187985248
68,68.0,255.15123791129196
69,69.0,254.8112105351574
70,70.0,254.46864203143923
71,71.0,254.12401120131958
72,72.0,253.77786924839765
73,73.0,253.4308383476599
74,74.0,253.08360983780923
75,75.0,252.736942055038
76,76.0,252.39165782733346
77,77.0,252.04864164926968
78,78.0,251.70883655802618
79,79.0,251.37324073199648
80,80.0,251.04290383388638
81,81.0,250.71892312063045
82,82.0,250.40243934275816
83,83.0,250.0946324560584
84,84.0,249.79671716850783
85,85.0,249.5099383454474
86,86.0,249.2355662959138
87,87.0,248.9748919628854
88,88.0,248.72922203996126
89,89.0,248.49987403666842
90,90.0,248.28817131421238
91,91.0,248.09543811301566
92,92.0,247.92299459287887
93,93.0,247.77215190598554
94,94.0,247.64420732237508
95,95.0,247.54043942675793
96,96.0,247.46210340484777
97,97.0,247.41042643657386
98,98.0,247.38660321273147
99,99.0,247.3917915907233
100,100.0,247.42710840421
101,101.0,247.49362544050794
102,102.0,247.59236559865985
103,103.0,247.72429924013295
104,104.0,247.89034074309723
105,105.0,248.09134527027754
106,106.0,248.32810575931083
107,107.0,248.60135014361126
108,108.0,248.91173881065205
109,109.0,249.25986230362213
110,110.0,249.6462392713702
111,111.0,250.0713146705951
112,112.0,250.53545822319228
113,113.0,251.0389631307697
114,114.0,251.58204504730793
115,115.0,252.16484131008588
116,116.0,252.78741042797745
117,117.0,253.4497318254547
118,118.0,254.15170583965113
119,119.0,254.89315396704964
120,120.0,255.67381935559075
121,121.0,256.4933675371451
122,122.0,257.35138739459643
123,123.0,258.2473923570935
124,124.0,259.1808218162911
125,125.0,260.1510427558594
126,126.0,261.157351585859
127,127.0,262.19897617308686
128,128.0,263.27507805797404
129,129.0,264.38475484815746
130,130.0,265.52704277835977
131,131.0,266.7009194259123
132,132.0,267.9053065708691
133,133.0,269.1390731893925
134,134.0,270.40103856874424
135,135.0,271.6899755322006
136,136.0,273.0046137617762
137,137.0,274.34364320681755
138,138.0,275.7057175661033
139,139.0,277.08945783149403
