,X,Y
0,0.0,483.80478050100845
1,1.0,484.73920234191985
2,2.0,485.17649181359167
3,3.0,485.2349719378821
4,4.0,485.0127945671483
5,5.0,484.590524872682
6,6.0,484.03347124272955
7,7.0,483.3937799988055
8,8.0,482.7123132053056
9,9.0,482.02032676272404
10,10.0,481.3409649376431
11,11.0,480.6905864916888
12,12.0,480.0799366254439
13,13.0,479.51517805050935
14,14.0,478.99879364216434
15,15.0,478.5303723050649
16,16.0,478.10728890383643
17,17.0,477.725288367976
18,18.0,477.37898337491794
19,19.0,477.06227434520144
20,20.0,476.76869984817887
21,21.0,476.49172491443557
22,22.0,476.22497418087374
23,23.0,475.9624162550917
24,24.0,475.69850517614555
25,25.0,475.4282843678878
26,26.0,475.14745802777327
27,27.0,474.8524344672253
28,28.0,474.540345518334
29,29.0,474.20904574480085
30,30.0,473.857094841636
31,31.0,473.4837262772138
32,32.0,473.088804921912
33,33.0,472.67277611881644
34,34.0,472.2366083829147
35,35.0,471.7817316649898
36,36.0,471.30997288416916
37,37.0,470.8234902179621
38,38.0,470.3247074398088
39,39.0,469.8162494108816
40,40.0,469.30087966434303
41,41.0,468.78144086572837
42,42.0,468.26079879187535
43,43.0,467.7417903421142
44,44.0,467.227175978662
45,45.0,466.7195968875497
46,46.0,466.22153705645485
47,47.0,465.7352903807341
48,48.0,465.2629328333175
49,49.0,464.8062996672143
50,50.0,464.36696756071655
51,51.0,463.9462415644037
52,52.0,463.54514666525694
53,53.0,463.16442374600973
54,54.0,462.8045296869205
55,55.0,462.46564133194204
56,56.0,462.14766302124843
57,57.0,461.85023737706473
58,58.0,461.572759019046
59,59.0,461.3143908789479
60,60.0,461.07408278139235
61,61.0,460.85059195806554
62,62.0,460.64250516618677
63,63.0,460.4482620881133
64,64.0,460.2661796978113
65,65.0,460.09447729019115
66,66.0,459.9313018822121
67,67.0,459.7747537083832
68,68.0,459.622911548946
69,69.0,459.47385764529616
70,70.0,459.32570197491685
71,71.0,459.17660567578946
72,72.0,459.02480342924
73,73.0,458.8686246288642
74,74.0,458.7065131823216
75,75.0,458.53704581212037
