,X,Y
0,0.0,394.68815265825094
1,1.0,392.3771391942745
2,2.0,390.7066089769946
3,3.0,389.55146961769043
4,4.0,388.8038182506193
5,5.0,388.3711913740488
6,6.0,388.1749499486448
7,7.0,388.1487917603331
8,8.0,388.2373834117351
9,9.0,388.39510465173265
10,10.0,388.5848980868874
11,11.0,388.77721764155024
12,12.0,388.9490694457924
13,13.0,389.0831391319879
14,14.0,389.1669998122224
15,15.0,389.19239528990937
16,16.0,389.15459333029753
17,17.0,389.0518040761724
18,18.0,388.88465894721213
19,19.0,388.65574560437597
20,20.0,388.36919479459806
21,21.0,388.03031511614734
22,22.0,387.6452719615116
23,23.0,387.22080710277714
24,24.0,386.7639955844221
25,25.0,386.2820367804196
26,26.0,385.7820766567721
27,27.0,385.27105845726294
28,28.0,384.75559919952445
29,29.0,384.2418895306758
30,30.0,383.735614646979
31,31.0,383.241894130385
32,32.0,382.7652386966953
33,33.0,382.30952198551734
34,34.0,381.877965651459
35,35.0,381.4731361392343
36,36.0,381.09695164275956
37,37.0,380.75069786005133
38,38.0,380.43505126199017
39,39.0,380.15010869395275
40,40.0,379.8954222251078
41,41.0,379.67003825099596
42,42.0,379.4725399410142
43,43.0,379.30109220378864
44,44.0,379.1534884202848
45,45.0,379.0271982670449
46,46.0,378.9194160202858
47,47.0,378.8271087959133
48,48.0,378.7470642409699
49,49.0,378.675937248709
50,50.0,378.61029532261836
51,51.0,378.5466622643602
52,52.0,378.48155990693476
53,53.0,378.41154765753106
54,54.0,378.33325965459636
55,55.0,378.24343938087554
56,56.0,378.1389716084825
57,57.0,378.0169115838134
58,58.0,377.87451138917464
59,59.0,377.70924344478203
60,60.0,377.5188211390391
61,61.0,377.30121659721186
62,62.0,377.0546756186654
63,63.0,376.7777298307691
64,64.0,376.46920612382746
65,65.0,376.1282334455582
66,66.0,375.7542470464755
67,67.0,375.3469902782841
68,68.0,374.90651405713334
69,69.0,374.43317411146825
70,70.0,373.92762614096637
71,71.0,373.39081901859396
72,72.0,372.823986171979
73,73.0,372.22863528348495
74,74.0,371.6065364506503
75,75.0,370.9597089496427
76,76.0,370.2904067448771
77,77.0,369.6011028873001
78,78.0,368.89447294277204
79,79.0,368.17337758976606
80,80.0,367.4408445233424
81,81.0,366.7000497990805
82,82.0,365.954298746777
83,83.0,365.2070065803013
84,84.0,364.4616788245113
85,85.0,363.721891676245
86,86.0,362.99127241039713
87,87.0,362.2734799372945
88,88.0,361.5721856114514
89,89.0,360.8910543862015
90,90.0,360.2337264023124
91,91.0,359.60379909340134
92,92.0,359.00480988350444
93,93.0,358.4402195472607
94,94.0,357.91339629562776
95,95.0,357.4276006451248
96,96.0,356.98597112103516
97,97.0,356.5915108398261
98,98.0,356.2470750098881
99,99.0,355.9553593828008
100,100.0,355.71888968290483
101,101.0,355.54001203659783
102,102.0,355.4208844162585
103,103.0,355.3634691108573
104,104.0,355.36952622713056
105,105.0,355.44060822287383
106,106.0,355.5780554673357
107,107.0,355.78299282006515
108,108.0,356.05632721503514
109,109.0,356.3987462329657
110,110.0,356.8107176405893
111,111.0,357.2924898720898
112,112.0,357.8440934253515
113,113.0,358.4653431416723
