,X,Y
0,0.0,79.07254295566852
1,1.0,80.94645384870753
2,2.0,82.12332625758386
3,3.0,82.76939832741134
4,4.0,83.02282307867614
5,5.0,82.9972412797667
6,6.0,82.78500298833238
7,7.0,82.46006468704515
8,8.0,82.08058734462539
9,9.0,81.69125920896244
10,10.0,81.32536568365798
11,11.0,81.00662725021847
12,12.0,80.75082507333565
13,13.0,80.56723266416395
14,14.0,80.45987077421455
15,15.0,80.42860154845044
16,16.0,80.47007687843934
17,17.0,80.57855486308735
18,18.0,80.74659730365761
19,19.0,80.96566022963667
20,20.0,81.22658857073633
21,21.0,81.52002525614625
22,22.0,81.83674423334399
23,23.0,82.1679161536308
24,24.0,82.50531476842943
25,25.0,82.84147141763063
26,26.0,83.16978436731773
27,27.0,83.48458916747964
28,28.0,83.78119564932864
29,29.0,84.05589666507977
30,30.0,84.30595318909143
31,31.0,84.5295599466871
32,32.0,84.72579531441033
33,33.0,84.8945588415704
34,34.0,85.03649937640552
35,35.0,85.15293643975383
36,36.0,85.24577717355544
37,37.0,85.31743089960005
38,38.0,85.37072305452403
39,39.0,85.40881001901253
40,40.0,85.43509613139791
41,41.0,85.45315396725498
42,42.0,85.46664877620996
43,43.0,85.47926779395017
44,44.0,85.49465499039313
45,45.0,85.51635167326005
46,46.0,85.54774323889049
47,47.0,85.59201224831732
48,48.0,85.65209790537544
49,49.0,85.73066192429516
50,50.0,85.83006069597181
51,51.0,85.95232359411106
52,52.0,86.09913720418156
53,53.0,86.27183520861858
54,54.0,86.47139362062592
55,55.0,86.69843102530388
56,56.0,86.9532134603746
57,57.0,87.23566354862076
58,58.0,87.5453734799528
59,59.0,87.8816214321705
60,60.0,88.24339101539371
61,61.0,88.62939332563248
62,62.0,89.03809119699112
63,63.0,89.46772525005943
64,64.0,89.91634134456964
65,65.0,90.3818190581735
66,66.0,90.86190082890631
67,67.0,91.35422141680672
68,68.0,91.85633735975011
69,69.0,92.36575611928492
70,70.0,92.87996463456797
71,71.0,93.39645702483338
72,72.0,93.91276120500592
73,73.0,94.42646420188484
74,74.0,94.93523598323542
75,75.0,95.4368516354224
