,X,Y
0,0.0,71.26537162991403
1,1.0,71.35789456351232
2,2.0,71.47526043381332
3,3.0,71.60769375882289
4,4.0,71.74746611553276
5,5.0,71.88862371974821
6,6.0,72.02674086239132
7,7.0,72.15869736721145
8,8.0,72.2824783331545
9,9.0,72.39699451908396
10,10.0,72.50192181921216
11,11.0,72.5975583645936
12,12.0,72.68469786945177
13,13.0,72.76451792105695
14,14.0,72.83848198844302
15,15.0,72.9082539985422
16,16.0,72.97562439842282
17,17.0,73.04244668933164
18,18.0,73.11058348225865
19,19.0,73.18186118585254
20,20.0,73.258032495806
21,21.0,73.34074591039099
22,22.0,73.43152154974088
23,23.0,73.53173260683535
24,24.0,73.64259180602575
25,25.0,73.76514229042962
26,26.0,73.90025240269938
27,27.0,74.04861386461462
28,28.0,74.21074289973564
29,29.0,74.38698388006375
30,30.0,74.57751511235902
31,31.0,74.7823564125362
32,32.0,75.00137814747364
33,33.0,75.23431145269069
34,34.0,75.48075936175108
35,35.0,75.74020860899658
36,36.0,76.01204189137471
37,37.0,76.29555039775907
38,38.0,76.58994643533478
39,39.0,76.8943760023964
40,40.0,77.20793117533843
41,41.0,77.52966219477105
42,42.0,77.85858915162248
43,43.0,78.19371318884399
44,44.0,78.53402714797866
45,45.0,78.8785256024321
46,46.0,79.22621423085222
47,47.0,79.57611849462711
48,48.0,79.92729159320464
49,49.0,80.27882167975692
50,50.0,80.62983832771782
51,51.0,80.9795182459436
52,52.0,81.32709024673707
53,53.0,81.67183947677083
54,54.0,82.01311092608738
55,55.0,82.35031223488085
56,56.0,82.6829158217152
57,57.0,83.01046036024339
58,58.0,83.33255163438983
59,59.0,83.64886280439512
60,60.0,83.95913411810302
61,61.0,84.26317210345394
62,62.0,84.5608482793481
63,63.0,84.85209742288893
64,64.0,85.13691543154452
65,65.0,85.41535681899701
66,66.0,85.68753188339778
67,67.0,85.95360358647534
68,68.0,86.21378418140236
69,69.0,86.46833162663955
70,70.0,86.71754582206512
71,71.0,86.96176470262333
72,72.0,87.20136022357028
73,73.0,87.43673427001617
74,74.0,87.6683145220691
75,75.0,87.8965503053566
76,76.0,88.12190845507625
77,77.0,88.34486922011064
78,78.0,88.56592223199242
79,79.0,88.78556256176707
80,80.0,89.00428688608199
81,81.0,89.2225897819493
82,82.0,89.44096016796587
83,83.0,89.65987790788702
84,84.0,89.87981059076857
85,85.0,90.10121050010552
86,86.0,90.32451178271442
